fid,OBJECTID,ParcelID,TaxYear,Address,AddrNumber,AddrPreDir,AddrStreet,AddrSuffix,AddrPosDir,AddrUntTyp,AddrUnit,Owner,OwnerAddr1,OwnerAddr2,TaxDist,TotAssess,LandAssess,ImprAssess,TotAppr,LandAppr,ImprAppr,LUCode,ClassCode,ExCode,LivUnits,LandAcres,NbrHood,Subdiv,SubdivNum,SubdivLot,SubdivBlck,FeatureID,Shape__Are,Shape__Len,__owner_un,__addr_uni,__owner_co,__addr_cou,__Owner,__OwnerAdd,__OwnerA_1
67,11705,07 170001373758,2020,7220 MAHOGANY DR,7220,,MAHOGANY,DR,,,,RH PARTNERS OWNERCO LLC,5001 PLAZA ON THE LAKE SUITE 200,AUSTIN TX 78746,55,47160,6880,40280,117900,17200,100700,101,R3,,1,0.2081,704,,,,,07 170001373758,8524.496338,380.3214229,,,798,74,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LAKE SUITE 200,AUSTIN TX 78746
68,11713,07 170001373832,2020,7330 TEAK CT,7330,,TEAK,CT,,,,RH PARTNERS OWNERCO LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,55,51000,8160,42840,127500,20400,107100,101,R3,,1,0.2933,704,,,,,07 170001373832,11394.81812,491.2476041,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
69,11836,07 170001511860,2020,725 BEAVER POND TRL,725,,BEAVER POND,TRL,,,,2015 3 IH2 BORROWER LP,901 MAIN ST SUITE 4700,DALLAS TX 75202,55,64000,17360,46640,160000,43400,116600,101,R3,,1,1.0384,780,,,,,07 170001511860,45071.44849,967.5105255,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
70,11856,07 170001524467,2020,104 SHADOW CREEK CT,104,,SHADOW CREEK,CT,,,,CERBERUS SFR HOLDINGS L P,P O BOX 2249,CUMMING GA 30028,25,66000,17320,48680,165000,43300,121700,101,R3,,1,0.2635,724,,,,,07 170001524467,11018.47998,484.9345624,,,344,41,CERBERUS SFR HOLDINGS,P O BOX 2249,CUMMING GA 30028
71,11868,07 170001524582,2020,128 SHADOW CREEK CT,128,,SHADOW CREEK,CT,,,,2013 1 IH BORROWER L P,901 MAIN ST SUITE 4700,DALLAS TX 75202,25,63000,15360,47640,157500,38400,119100,101,R3,,1,0.1964,724,,,,,07 170001524582,8319.448975,417.8320847,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
72,11888,07 170001524780,2020,131 SHADOW CREEK CT,131,,SHADOW CREEK,CT,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,25,73320,15200,58120,183300,38000,145300,101,R3,,1,0.1887,724,,,,,07 170001524780,7912.987793,349.4589262,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
73,11890,07 170001524806,2020,127 SHADOW CREEK CT,127,,SHADOW CREEK,CT,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,25,64240,15320,48920,160600,38300,122300,101,R3,,1,0.1951,724,,,,,07 170001524806,8173.859863,366.0475181,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
74,11891,07 170001524814,2020,102 WORTHING LN,102,,WORTHING,LN,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,25,61360,14880,46480,153400,37200,116200,101,R3,,0,0.1704,724,,,,,07 170001524814,6869.897217,351.0133252,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
75,11910,07 170001525001,2020,105 SHADOW CREEK CT,105,,SHADOW CREEK,CT,,,,CPI AMHERST SFR PROGRAM OWNER L L C,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,25,63840,15160,48680,159600,37900,121700,101,R3,,1,0.154,724,,,,,07 170001525001,6248.644775,340.1020978,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
76,12003,07 170001526389,2020,1039 SHADOW GLEN DR,1039,,SHADOW GLEN,DR,,,,MUPR 3 ASSETS LLC,5001 PLAZA ON THE LK # 200,AUSTIN TX 78746,25,66480,17960,48520,166200,44900,121300,101,R3,,1,0.3338,724,,,,,07 170001526389,17171.0957,606.3105216,,,798,70,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK # 200,AUSTIN TX 78746
77,12112,07 170001532437,2020,220 TEAK LN,220,,TEAK,LN,,,,SRMZ 4 ASSET COMPANY 1 LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,55,45200,7040,38160,113000,17600,95400,101,R3,,1,0.2339,704,,,,,07 170001532437,9702.063965,402.368017,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
78,12113,07 170001532445,2020,210 TEAK LN,210,,TEAK,LN,,,,SRMZ 4 ASSET COMPANY 1 LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,55,46680,7560,39120,116700,18900,97800,101,R3,,1,0.2085,704,,,,,07 170001532445,8594.560059,382.7749217,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
79,12114,07 170001532452,2020,200 TEAK LN,200,,TEAK,LN,,,,MUPR 3 ASSETS LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,55,58120,7640,50480,145300,19100,126200,101,R3,,1,0.2196,704,,,,,07 170001532452,8986.945557,384.2553812,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
80,12204,07 180001190839,2020,7587 BRAZOS TRL,7587,,BRAZOS,TRL,,,,KNIGHT GROUP INC THE,9497 THORNTON RD,JONESBORO GA 30236,55,13600,13600,0,34000,34000,0,100,R3,,0,0.3813,725,,,,,07 180001190839,14860.56177,505.082765,,,338,3,BUILDERS PROFESSIONAL GROUP LLC,9497 THORNTON RD,JONESBORO GA 30236
81,12210,07 180001190896,2020,7579 BRAZOS TRL,7579,,BRAZOS,TRL,,,,IH3 PROPERTY GEORGIA L P,10 GLENLAKE PKY STE 400,ATLANTA GA 30328-3421,55,69080,14600,54480,172700,36500,136200,101,R3,,1,0.5722,725,,,,,07 180001190896,23203.43066,691.1590576,,,863,4,INVITATION HOMES,10 GLENLAKE PKY STE 400,ATLANTA GA 30328-3421
82,12235,07 180001191142,2020,6676 DELAWARE BEND,6676,,DELAWARE BEND,,,,,2017 1 IH BORROWER L P,1717 MAIN ST SUITE 2000,DALLAS TX 75201,55,74720,14080,60640,186800,35200,151600,101,R3,,1,0.5279,725,,,,,07 180001191142,23703.3374,683.9459395,,,863,96,INVITATION HOMES,1717 MAIN ST SUITE 2000,DALLAS TX 75201
83,12266,07 180001191464,2020,6673 DELAWARE BEND,6673,,DELAWARE BEND,,,,,2019 1 IH BORROWER LP,1717 MAIN ST SUITE 2000,DALLAS TX 75201,55,76800,12000,64800,192000,30000,162000,101,R3,,1,0.3574,725,,,,,07 180001191464,16505.57764,530.3813736,,,863,96,INVITATION HOMES,1717 MAIN ST SUITE 2000,DALLAS TX 75201
84,12269,07 180001191498,2020,6693 DELAWARE BEND,6693,,DELAWARE BEND,,,,,CSMA BLT LLC,1850 PARKWAY PL # 900,MARIETTA GA 30067,55,82000,14320,67680,205000,35800,169200,101,R3,,1,0.4323,725,,,,,07 180001191498,19631.74463,649.9526764,,,344,5,CERBERUS SFR HOLDINGS,1850 PARKWAY PL # 900,MARIETTA GA 30067
85,12273,07 180001191530,2020,6717 DELAWARE BEND,6717,,DELAWARE BEND,,,,,CPI AMHERST SFR PROGRAM OWNER LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,55,77000,11840,65160,192500,29600,162900,101,R3,,1,0.3449,725,,,,,07 180001191530,15595.60522,545.4536527,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
86,12275,07 180001191555,2020,6725 DELAWARE BEND,6725,,DELAWARE BEND,,,,,2015 3 IH2 BORROWER LP,901 MAIN ST SUITE 4700,DALLAS TX 75202,55,67440,11840,55600,168600,29600,139000,101,R3,,1,0.3446,725,,,,,07 180001191555,14099.46802,527.1654219,,,863,113,INVITATION HOMES,901 MAIN ST SUITE 4700,DALLAS TX 75202
87,12349,07 180001192363,2020,7619 BRAZOS TRL,7619,,BRAZOS,TRL,,,,2018 4 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,55,74160,11840,62320,185400,29600,155800,101,R3,,1,0.346,725,,,,,07 180001192363,15682.44604,519.0547196,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
88,12648,07 220100250058,2020,115 BEAR RUN CT,115,,BEAR RUN,CT,,,,BAF 1 LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,65,39600,7120,32480,99000,17800,81200,101,R3,,1,0.2031,701,,,,,07 220100250058,10451.5564,422.8404622,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
89,12654,07 220100250207,2020,150 BEAR RUN CT,150,,BEAR RUN,CT,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,65,27920,4680,23240,69800,11700,58100,101,R3,,1,0.2726,701,,,,,07 220100250207,12114.02808,443.1255241,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
90,12656,07 220100250223,2020,225 BIG BEAR CT,225,,BIG BEAR,CT,,,,2018 2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS TX 75201,65,27960,4560,23400,69900,11400,58500,101,R3,,1,0.2517,701,,,,,07 220100250223,10213.76123,417.1979846,,,863,287,INVITATION HOMES,1717 MAIN ST STE 2000,DALLAS TX 75201
91,12667,07 220100250330,2020,230 BIG BEAR CT,230,,BIG BEAR,CT,,,,SWAY 2014 1 BORROWER LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255,65,31160,5080,26080,77900,12700,65200,101,R3,,1,0.3535,701,,,,,07 220100250330,15299.72607,508.3255891,,,863,80,INVITATION HOMES,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255
92,12669,07 220100250355,2020,210 BIG BEAR CT,210,,BIG BEAR,CT,,,,IH3 PROPERTY GEORGIA LP,950 N POINT PKWY SUITE 350,ATLANTA GA 30305,65,25720,4280,21440,64300,10700,53600,101,R3,,1,0.1996,701,,,,,07 220100250355,12603.35474,451.4733546,,,863,36,INVITATION HOMES,950 N POINT PKWY SUITE 350,ATLANTA GA 30305
93,12671,07 220100250371,2020,120 BEAR RUN CT,120,,BEAR RUN,CT,,,,RNTR 3 LLC,3495 PIEDMONT RD BLDG 11,ATLANTA GA 30305,65,28280,4640,23640,70700,11600,59100,101,R3,,1,0.2669,701,,,,,07 220100250371,11840.84277,435.0027086,,,377,178,SYLVAN ROAD CAPITAL AND SUBSIDIARIES,3495 PIEDMONT RD BLDG 11,ATLANTA GA 30305
94,12707,07 220100250736,2020,320 RIPPLING BROOK TRC,320,,RIPPLING BROOK,TRC,,,,BAF 1 LLC,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746,65,29560,4440,25120,73900,11100,62800,101,R3,,1,0.2273,701,,,,,07 220100250736,11932.89502,443.9344857,,,798,429,AMHERST HOLDINGS AND SUBSIDIARIES,5001 PLAZA ON THE LK SUITE 200,AUSTIN TX 78746
95,12708,07 220100250744,2020,310 RIPPLING BROOK TRC,310,,RIPPLING BROOK,TRC,,,,CERBERUS SFR HOLDINGS L P,1850 PARKWAY PL FLOOR 9TH,MARIETTA GA 30067,65,41720,7560,34160,104300,18900,85400,101,R3,,1,0.2534,701,,,,,07 220100250744,11241.48975,435.4634936,,,344,4,CERBERUS SFR HOLDINGS,1850 PARKWAY PL FLOOR 9TH,MARIETTA GA 30067
96,12710,07 220100250769,2020,7355 LITTLE FAWN PKWY,7355,,LITTLE FAWN,PKWY,,,,CERBERUS SFR HOLDINGS L P,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067,65,37960,7400,30560,94900,18500,76400,101,R3,,1,0.2362,701,,,,,07 220100250769,11752.37964,439.006868,,,344,144,CERBERUS SFR HOLDINGS,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067
97,12719,07 220100250850,2020,550 CRICK PNT,550,,CRICK,PNT,,,,FYR SFR BORROWER LLC,5100 TAMARIND REEF,CHRISTIANSTED VI 00820,65,42360,8400,33960,105900,21000,84900,101,R3,,1,0.3502,701,,,,,07 220100250850,15198.41992,493.4198305,,,684,464,FRONT YARD RESIDENTIAL / ALTISOURCE ASSET MGMT,5100 TAMARIND REEF,CHRISTIANSTED VI 00820
98,12722,07 220100250884,2020,520 CRICK PNT,520,,CRICK,PNT,,,,CERBERUS SFR HOLDINGS L P,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067,65,34280,7480,26800,85700,18700,67000,101,R3,,1,0.2439,701,,,,,07 220100250884,10441.79297,420.8255116,,,344,144,CERBERUS SFR HOLDINGS,1850 PARKWAY PL SUITE 900,MARIETTA GA 30067
99,12726,07 220100250926,2020,7425 LITTLE FAWN PKWY,7425,,LITTLE FAWN,PKWY,,,,CC ATL II LLC,11 PIEDMONT CTR STE 300,ATLANTA GA 30305,65,53320,7360,45960,133300,18400,114900,101,R3,,1,0.2314,701,,,,,07 220100250926,10442.09668,419.7919318,,,377,39,SYLVAN ROAD CAPITAL AND SUBSIDIARIES,11 PIEDMONT CTR STE 300,ATLANTA GA 30305
100,12928,07 260001531537,2020,2039 BROADMOOR WAY,2039,,BROADMOOR,WAY,,,,CAH 2014 2 BORROWER LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255,25,106840,16160,90680,267100,40400,226700,101,R3,,1,0.2388,724,,,,,07 260001531537,10564.05859,454.4697998,,,863,80,INVITATION HOMES,8665 E HARTFORD DR STE 200,SCOTTSDALE AZ 85255
101,13050,07 270001675366,2020,1070 BROOKHAVEN DR,1070,,BROOKHAVEN,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,110480,10520,99960,276200,26300,249900,101,R3,,1,0.47,724,,25413,43,,07 270001675366,22014.25317,606.2403939,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
102,13051,07 270001675374,2020,1060 BROOKHAVEN DR,1060,,BROOKHAVEN,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,87560,10560,77000,218900,26400,192500,101,R3,,1,0.33,724,,25413,44,,07 270001675374,15616.89551,523.48832,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
103,13053,07 270001675390,2020,1040 BROOKHAVEN DR,1040,,BROOKHAVEN,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,134280,10320,123960,335700,25800,309900,101,R3,,1,0.3,724,,25413,46,,07 270001675390,14358.06274,484.7691996,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
104,13054,07 270001675408,2020,1030 BROOKHAVEN DR,1030,,BROOKHAVEN,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7440,7440,0,18600,18600,0,100,R3,,0,0.26,724,,25413,47,,07 270001675408,11972.83398,440.0864196,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
105,13055,07 270001675416,2020,15 BROOKHAVEN DR,15,,BROOKHAVEN,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7600,7600,0,19000,19000,0,100,R3,,0,0.29,724,,25413,48,,07 270001675416,13500.86157,453.4946571,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
106,13077,07 270001675598,2020,250 FANLEAF DR,250,,FANLEAF,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7880,7880,0,19700,19700,0,100,R3,,0,0.28,724,,25413,53,,07 270001675598,13751.85718,499.0423313,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
107,13085,07 270001675762,2020,160 FANLEAF DR,160,,FANLEAF,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,109160,7800,101360,272900,19500,253400,101,R3,,1,0.27,724,,2019-0998,62,,07 270001675762,12772.85596,483.7376801,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
108,13097,07 270001675853,2020,70 FANLEAF DR,70,,FANLEAF,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,89600,7360,82240,224000,18400,205600,101,R3,,1,0.2,724,,2019-0998,71,,07 270001675853,9143.716064,418.4967576,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
109,13100,07 270001675887,2020,40 FANLEAF DR,40,,FANLEAF,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,110080,7400,102680,275200,18500,256700,101,R3,,1,0.21,724,,2019-0998,74,,07 270001675887,9879.522217,416.3414737,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
110,13103,07 270001675903,2020,20 FANLEAF DR,20,,FANLEAF,DR,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,103560,7680,95880,258900,19200,239700,101,R3,,1,0.25,724,,2019-0998,76,,07 270001675903,11523.88916,457.4791736,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
111,13285,07 270001684939,2020,535 BRETON HIGHLANDS,535,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,8240,8240,0,20600,20600,0,100,R3,,0,0.34,724,,2019-0998,3,,07 270001684939,15186.80664,622.3411035,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
112,13287,07 270001684954,2020,555 BRETON HIGHLANDS,555,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7720,7720,0,19300,19300,0,100,R3,,0,0.26,724,,2019-0998,5,,07 270001684954,11797.98901,507.6915009,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
113,13291,07 270001684970,2020,705 BRETON HIGHLANDS,705,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7240,7240,0,18100,18100,0,100,R3,,0,0.18,724,,2019-0998,7,,07 270001684970,9966.218018,450.5495866,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
114,13297,07 270001685043,2020,765 BRETON HIGHLANDS,765,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,8960,8960,0,22400,22400,0,100,R3,,0,0.45,724,,2019-0998,13,,07 270001685043,15723.3208,558.880876,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
115,13298,07 270001685050,2020,770 BRETON HIGHLANDS,770,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,8640,8640,0,21600,21600,0,100,R3,,0,0.4031,724,,2019-0998,14,,07 270001685050,17556.354,589.8425502,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
116,13300,07 270001685084,2020,710 BRETON HIGHLANDS,710,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7680,7680,0,19200,19200,0,100,R3,,0,0.25,724,,2019-0998,16,,07 270001685084,13099.50537,507.8045281,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
117,13301,07 270001685092,2020,700 BRETON HIGHLANDS,700,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7680,7680,0,19200,19200,0,100,R3,,0,0.25,724,,2019-0998,17,,07 270001685092,12767.81934,534.1653411,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
118,13303,07 270001685100,2020,690 BRETON HIGHLANDS,690,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,8360,8360,0,20900,20900,0,100,R3,,0,0.36,724,,2019-0998,18,,07 270001685100,13172.53198,539.6787706,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
119,13307,07 270001685134,2020,660 BRETON HIGHLANDS,660,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7400,7400,0,18500,18500,0,100,R3,,0,0.21,724,,2019-0998,21,,07 270001685134,9650.755859,428.4541495,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
120,13311,07 270001685167,2020,630 BRETON HIGHLANDS,630,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7240,7240,0,18100,18100,0,100,R3,,0,0.18,724,,2019-0998,24,,07 270001685167,8273.19165,390.7645084,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
121,13312,07 270001685175,2020,620 BRETON HIGHLANDS,620,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7240,7240,0,18100,18100,0,100,R3,,0,0.18,724,,2019-0998,25,,07 270001685175,8348.039063,393.3060637,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
122,13316,07 270001685209,2020,590 BRETON HIGHLANDS,590,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7480,7480,0,18700,18700,0,100,R3,,0,0.22,724,,2019-0998,28,,07 270001685209,10161.83813,461.7686175,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
123,13318,07 270001685217,2020,580 BRETON HIGHLANDS,580,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7480,7480,0,18700,18700,0,100,R3,,0,0.22,724,,2019-0998,29,,07 270001685217,9711.355957,454.5765714,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
124,13321,07 270001685241,2020,550 BRETON HIGHLANDS,550,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7720,7720,0,19300,19300,0,100,R3,,0,0.26,724,,2019-0998,32,,07 270001685241,11423.75122,465.1087893,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
125,13322,07 270001685258,2020,540 BRETON HIGHLANDS,540,,BRETON HIGHLANDS,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,7560,7560,0,18900,18900,0,100,R3,,0,0.23,724,,2019-0998,33,,07 270001685258,10552.87915,460.5230467,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
126,13323,07 270001685951,2020,300 SAWGRASS VIEW,300,,SAWGRASS VIEW,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,96040,18640,77400,240100,46600,193500,101,R3,,1,0.33,724,,26165,1,,07 270001685951,14441.25732,516.467194,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
127,13324,07 270001685969,2020,310 SAWGRASS VIEW,310,,SAWGRASS VIEW,,,,,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111,25,16920,16920,0,42300,42300,0,100,R3,,0,0.28,724,,26165,2,,07 270001685969,12237.71387,499.2853368,,,332,80,CENTURY COMMUNITIES OF GEORGIA LLC,8390 E CRESCENT PKWY SUITE 650,GREENWOOD VILLAGE CO 80111
