airport,isDTW,lat,long,flightsDTW,,,,,,,,,,isORD,isYYZ,isMSP,isYWG,name
ASO,0,10.0185003281,34.5862998962,0,,,,,,,,,,0,0,0,0,Bojnord Airport
ASP,0,-23.8066997528,133.9019927979,0,,,,,,,,,,0,0,0,0,Båtsfjord Airport
ASR,0,38.770401001,35.4953994751,0,,,,,,,,,,0,0,0,0,Bemidji Regional Airport
ASU,0,-25.2399997711,-57.5200004578,0,,,,,,,,,,0,0,0,0,Banjul International Airport
ASV,0,-2.6450500488,37.2531013489,0,,,,,,,,,,0,0,0,0,Bujumbura International Airport
ASW,0,23.9643993378,32.8199996948,0,,,,,,,,,,0,0,0,0,Bahir Dar Airport
ATA,0,-9.3474397659,-77.5983963013,0,,,,,,,,,,0,0,0,0,Milas Bodrum International Airport
ATC,0,24.6294,-75.673797,0,,,,,,,,,,0,0,0,0,Del Bajío International Airport
ATD,0,-8.87333,161.011002,0,,,,,,,,,,0,0,0,0,Badajoz Airport
ATH,0,37.9364013672,23.9444999695,0,,,,,,,,,,0,0,0,0,Buckland Airport
ATK,0,70.467300415,-157.4360046387,0,,,,,,,,,,0,0,0,0,Kota Kinabalu International Airport
ATM,0,-3.2539100647,-52.2540016174,0,,,,,,,,,,0,0,0,0,Suvarnabhumi Airport
ATQ,0,31.7096004486,74.7973022461,0,,,,,,,,,,0,0,0,0,Bakalalan Airport
ATY,0,44.91400146,-97.15470123,0,,,,,,,,,,0,0,0,0,Senou Airport
ATZ,0,27.0464992523,31.0119991302,0,,,,,,,,,,0,0,0,0,Blackall Airport
AUA,0,12.5014,-70.015198,0,,,,,,,,,,0,0,0,0,Fatmawati Soekarno Airport
AUC,0,7.06888,-70.7369,0,,,,,,,,,,0,0,0,0,Raleigh County Memorial Airport
AUG,0,44.3205986023,-69.7973022461,0,,,,,,,,,,0,0,0,0,Bukavu Kavumu Airport
AUH,0,24.4330005646,54.6511001587,0,,,,,,,,,,0,0,0,0,Bukoba Airport
AUK,0,62.6800422668,-164.659927368,0,,,,,,,,,,0,0,0,0,General José Antonio Anzoategui International Airport
AUQ,0,-9.7687902451,-139.011001587,0,,,,,,,,,,0,0,0,0,Borlange Airport
AUR,0,44.8913993835,2.4219400883,0,,,,,,,,,,0,0,0,0,Bellingham International Airport
AUU,0,-13.354067,141.72065,0,,,,,,,,,,0,0,0,0,Batna Airport
AUX,0,-7.22787,-48.240501,0,,,,,,,,,,0,0,0,0,Blackpool International Airport
AUY,0,-20.2492008209,169.770996094,0,,,,,,,,,,0,0,0,0,Billund Airport
AVA,0,26.2605555556,105.873333333,0,,,,,,,,,,0,0,0,0,Bologna Guglielmo Marconi Airport
AVN,0,43.9072990417,4.9018301964,0,,,,,,,,,,0,0,0,0,Kempegowda International Airport
AVV,0,-38.039398,144.468994,0,,,,,,,,,,0,0,0,0,Scott AFB/Midamerica Airport
AWD,0,-19.2346,169.6009,0,,,,,,,,,,0,0,0,0,Chileka International Airport
AWZ,0,31.3374004364,48.7620010376,0,,,,,,,,,,0,0,0,0,Stockholm-Bromma Airport
AXA,0,18.2048,-63.055099,0,,,,,,,,,,0,0,0,0,Broome International Airport
AXD,0,40.8558998108,25.9563007355,0,,,,,,,,,,0,0,0,0,Central Illinois Regional Airport at Bloomington-Normal
AXK,0,14.5513000488,46.8261985779,0,,,,,,,,,,0,0,0,0,Muhammad Salahuddin Airport
AXM,0,4.45278,-75.7664,0,,,,,,,,,,0,0,0,0,Buon Ma Thuot Airport
AXP,0,22.4417991638,-73.9709014893,0,,,,,,,,,,0,0,0,0,Bordj Badji Mokhtar Airport
AXR,0,-15.2482995987,-146.6170043945,0,,,,,,,,,,0,0,0,0,Île Art - Waala Airport
AXT,0,39.6156005859,140.2189941406,0,,,,,,,,,,0,0,0,0,Nashville International Airport
AXU,0,14.1468000412,38.7728004456,0,,,,,,,,,,0,0,0,0,Boende Airport
AYP,0,-13.154800415,-74.2043991089,0,,,,,,,,,,0,0,0,0,Beni Airport
AYQ,0,-25.1861,130.975998,0,,,,,,,,,,0,0,0,0,Bandar Abbas International Airport
AYT,0,36.898701,30.800501,0,,,,,,,,,,0,0,0,0,Brisbane International Airport
AZA,0,33.30780029,-111.6549988,0,,,,,,,,,,0,0,0,0,Benin Airport
AZD,0,31.9048995972,54.2765007019,0,,,,,,,,,,0,0,0,0,Ballina Byron Gateway Airport
AZI,0,24.4283008575,54.4580993652,0,,,,,,,,,,0,0,0,0,Brønnøysund Airport
AZN,0,40.7276992798,72.2939987183,0,,,,,,,,,,0,0,0,0,Barinas Airport
AZR,0,27.837600708,-0.1864140034,0,,,,,,,,,,0,0,0,0,Banja Luka International Airport
AZS,0,19.2670001984,-69.7419967651,0,,,,,,,,,,0,0,0,0,Bora Bora Airport
BAH,0,26.2707996368,50.6335983276,0,,,,,,,,,,0,0,0,0,Bocas Del Toro International Airport
BAL,0,37.9290008545,41.1166000366,0,,,,,,,,,,0,0,0,0,Bordeaux-Mérignac Airport
BAQ,0,10.8896,-74.7808,0,,,,,,,,,,0,0,0,0,El Dorado International Airport
BAV,0,40.5600013733,109.997001648,0,,,,,,,,,,0,0,0,0,Bournemouth Airport
BAX,0,53.3638000488,83.5384979248,0,,,,,,,,,,0,0,0,0,Boise Air Terminal/Gowen Field
BAY,0,47.6584014893,23.4699993134,0,,,,,,,,,,0,0,0,0,Burgas Airport
BAZ,0,-0.981292,-62.919601,0,,,,,,,,,,0,0,0,0,Chhatrapati Shivaji International Airport
BBA,0,-45.9160995483,-71.6894989014,0,,,,,,,,,,0,0,0,0,Flamingo International Airport
BBI,0,20.2444000244,85.8178024292,0,,,,,,,,,,0,0,0,0,Bodø Airport
BBK,0,-17.8328990936,25.162399292,0,,,,,,,,,,0,0,0,0,General Edward Lawrence Logan International Airport
BBN,0,3.7338900566,115.4789962769,0,,,,,,,,,,0,0,0,0,Bobo Dioulasso Airport
BBO,0,10.3892002106,44.9411010742,0,,,,,,,,,,0,0,0,0,Alashankou Bole (Bortala) airport
BCD,0,10.7764,123.014999,0,,,,,,,,,,0,0,0,0,Sultan Aji Muhamad Sulaiman Airport
BCI,0,-23.5652999878,145.307006836,0,,,,,,,,,,0,0,0,0,Porto Seguro Airport
BCN,0,41.2971,2.07846,0,,,,,,,,,,0,0,0,0,Southeast Texas Regional Airport
BDA,0,32.3639984131,-64.6787033081,0,,,,,,,,,,0,0,0,0,Qamdo Bangda Airport
BDB,0,-24.9039001465,152.319000244,0,,,,,,,,,,0,0,0,0,Busselton Regional Airport
BDH,0,26.531999588,54.824798584,0,,,,,,,,,,0,0,0,0,Brunswick Golden Isles Airport
BDJ,0,-3.4423599243,114.7630004883,0,,,,,,,,,,0,0,0,0,Boulia Airport
BDO,0,-6.9006299973,107.5759963989,0,,,,,,,,,,0,0,0,0,Rafael Hernandez Airport
BDP,0,26.5708007812,88.0795974731,0,,,,,,,,,,0,0,0,0,Ignatyevo Airport
BDQ,0,22.336201,73.226303,0,,,,,,,,,,0,0,0,0,Barreiras Airport
BDS,0,40.6576,17.947001,0,,,,,,,,,,0,0,0,0,San Carlos De Bariloche Airport
BDU,0,69.0558013916,18.5403995514,0,,,,,,,,,,0,0,0,0,Brainerd Lakes Regional Airport
BEB,0,57.481098175,-7.3627800941,0,,,,,,,,,,0,0,0,0,Bremen Airport
BEG,0,44.8184013367,20.3090991974,0,,,,,,,,,,0,0,0,0,Bari Karol Wojtyła Airport
BEJ,0,2.1555,117.431999,0,,,,,,,,,,0,0,0,0,Southeast Iowa Regional Airport
BEL,0,-1.3792500496,-48.4762992859,0,,,,,,,,,,0,0,0,0,Barquisimeto International Airport
BEN,0,32.0968017578,20.2695007324,0,,,,,,,,,,0,0,0,0,Bern Belp Airport
BES,0,48.4478988647,-4.4185400009,0,,,,,,,,,,0,0,0,0,Brownsville South Padre Island International Airport
BET,0,60.77980042,-161.8379974,0,,,,,,,,,,0,0,0,0,Brno-Tuřany Airport
BEU,0,-24.3460998535,139.4600067139,0,,,,,,,,,,0,0,0,0,Barra Airport
BEW,0,-19.7964000702,34.9076004028,0,,,,,,,,,,0,0,0,0,Bristol Airport
BEY,0,33.8208999634,35.4883995056,0,,,,,,,,,,0,0,0,0,Brussels Airport
BFD,0,41.8031005859,-78.6400985718,0,,,,,,,,,,0,0,0,0,Wiley Post Will Rogers Memorial Airport
BFF,0,41.87400055,-103.5960007,0,,,,,,,,,,0,0,0,0,Bosaso Airport
BFI,0,47.5299987793,-122.3020019531,0,,,,,,,,,,0,0,0,0,Presidente Juscelino Kubistschek International Airport
BFJ,0,27.267066,105.472097,0,,,,,,,,,,0,0,0,0,José Celestino Mutis Airport
BFL,0,35.43360138,-119.0569992,0,,,,,,,,,,0,0,0,0,Bata Airport
BFN,0,-29.0926990509,26.302400589,0,,,,,,,,,,0,0,0,0,Biskra Airport
BFS,0,54.6575012207,-6.2158298492,0,,,,,,,,,,0,0,0,0,EuroAirport Basel-Mulhouse-Freiburg Airport
BFV,0,15.2294998169,103.2529983521,0,,,,,,,,,,0,0,0,0,Basco Airport
BGA,0,7.1265,-73.1848,0,,,,,,,,,,0,0,0,0,Basrah International Airport
BGF,0,4.3984799385,18.5188007355,0,,,,,,,,,,0,0,0,0,Batticaloa Airport
BGI,0,13.0746002197,-59.4925003052,0,,,,,,,,,,0,0,0,0,Hang Nadim International Airport
BGO,0,60.29339981,5.218140125,0,,,,,,,,,,0,0,0,0,Barter Island LRRS Airport
BGW,0,33.2625007629,44.2346000671,0,,,,,,,,,,0,0,0,0,Sultan Iskandar Muda International Airport
BGY,0,45.673901,9.70417,0,,,,,,,,,,0,0,0,0,Bratsk Airport
BHB,0,44.45000076,-68.3615036,0,,,,,,,,,,0,0,0,0,Bert Mooney Airport
BHD,0,54.6180992126,-5.8724999428,0,,,,,,,,,,0,0,0,0,Baton Rouge Metropolitan Airport
BHE,0,-41.5182991028,173.8699951172,0,,,,,,,,,,0,0,0,0,M. R. Štefánik Airport
BHH,0,19.9843997955,42.6208992004,0,,,,,,,,,,0,0,0,0,Bettles Airport
BHI,0,-38.725,-62.1693,0,,,,,,,,,,0,0,0,0,Bintulu Airport
BHJ,0,23.2877998352,69.6701965332,0,,,,,,,,,,0,0,0,0,Burlington International Airport
BHK,0,39.7750015259,64.4832992554,0,,,,,,,,,,0,0,0,0,Buka Airport
BHO,0,23.2875003815,77.3374023438,0,,,,,,,,,,0,0,0,0,Burketown Airport
BHQ,0,-32.0013999939,141.472000122,0,,,,,,,,,,0,0,0,0,Budapest Liszt Ferenc International Airport
BHR,0,27.678101,84.429398,0,,,,,,,,,,0,0,0,0,Buffalo Niagara International Airport
BHS,0,-33.4094009399,149.651992798,0,,,,,,,,,,0,0,0,0,Gerardo Tobar López Airport
BHU,0,21.752199173,72.1852035522,0,,,,,,,,,,0,0,0,0,Joshua Mqabuko Nkomo International Airport
BHV,0,29.3481006622,71.7180023193,0,,,,,,,,,,0,0,0,0,Bob Hope Airport
BHX,0,52.4538993835,-1.7480299473,0,,,,,,,,,,0,0,0,0,Batumi International Airport
BHY,0,21.5394,109.293999,0,,,,,,,,,,0,0,0,0,Betoambari Airport
BIA,0,42.5527000427,9.4837303162,0,,,,,,,,,,0,0,0,0,Bunia Airport
BIK,0,-1.1900199652,136.108001709,0,,,,,,,,,,0,0,0,0,Bushehr Airport
BIL,0,45.8077011108,-108.5429992676,0,,,,,,,,,,0,0,0,0,Paris Beauvais Tillé Airport
BIM,0,25.6998996735,-79.2647018433,0,,,,,,,,,,0,0,0,0,Atlas Brasil Cantanhede Airport
BIO,0,43.3011016846,-2.9106099606,0,,,,,,,,,,0,0,0,0,Rabil Airport
BIQ,0,43.4683333,-1.5311111,0,,,,,,,,,,0,0,0,0,Toul Rosières Air Base
BIR,0,26.4815006256,87.263999939,0,,,,,,,,,,0,0,0,0,Berlevåg Airport
BIS,0,46.7727012634,-100.7460021973,0,,,,,,,,,,0,0,0,0,Brigadeiro Camarão Airport
BJA,0,36.7120018005,5.069920063,0,,,,,,,,,,0,0,0,0,Birdsville Airport
BJB,0,37.4930000305,57.3082008362,0,,,,,,,,,,0,0,0,0,Gautam Buddha Airport
BJF,0,70.6005020142,29.691400528,0,,,,,,,,,,0,0,0,0,Baltimore/Washington International Thurgood Marshall Airport
BJI,0,47.50939941,-94.93370056,0,,,,,,,,,,0,0,0,0,Bol Airport
BJL,0,13.3380002975,-16.6522006989,0,,,,,,,,,,0,0,0,0,Brunei International Airport
BJM,0,-3.3240199089,29.3185005188,0,,,,,,,,,,0,0,0,0,Wynyard Airport
BJR,0,11.6080999374,37.3216018677,0,,,,,,,,,,0,0,0,0,Babo Airport
BJV,0,37.2505989075,27.6643009186,0,,,,,,,,,,0,0,0,0,Bam Airport
BJX,0,20.9935,-101.481003,0,,,,,,,,,,0,0,0,0,Bancasi Airport
BJZ,0,38.8913002014,-6.8213300705,0,,,,,,,,,,0,0,0,0,Yacuiba Airport
BKC,0,65.9815979004,-161.149002075,0,,,,,,,,,,0,0,0,0,Bayankhongor Airport
BKI,0,5.937210083,116.0510025024,0,,,,,,,,,,0,0,0,0,Bonito Airport
BKK,0,13.6810998917,100.747001648,0,,,,,,,,,,0,0,0,0,Philip S. W. Goldson International Airport
BKM,0,3.9739999771,115.6179962158,0,,,,,,,,,,0,0,0,0,Bydgoszcz Ignacy Jan Paderewski Airport
BKO,0,12.5334997177,-7.9499402046,0,,,,,,,,,,0,0,0,0,Barisal Airport
BKQ,0,-24.4277992249,145.429000854,0,,,,,,,,,,0,0,0,0,Gallatin Field
BKS,0,-3.8637,102.338997,0,,,,,,,,,,0,0,0,0,Bolzano Airport
BKW,0,37.7873001099,-81.1241989136,0,,,,,,,,,,0,0,0,0,Béziers-Vias Airport
BKY,0,-2.3089799881,28.8087997437,0,,,,,,,,,,0,0,0,0,Maya-Maya Airport
BKZ,0,-1.332,31.8212,0,,,,,,,,,,0,0,0,0,Cabinda Airport
BLA,0,10.111111,-64.692222,0,,,,,,,,,,0,0,0,0,Cascavel Airport
BLE,0,60.422000885,15.5151996613,0,,,,,,,,,,0,0,0,0,Columbia Metropolitan Airport
BLI,0,48.7928009033,-122.5380020142,0,,,,,,,,,,0,0,0,0,Cagliari Elmas Airport
BLJ,0,35.7521018982,6.3085899353,0,,,,,,,,,,0,0,0,0,Cà Mau Airport
BLK,0,53.7717018127,-3.0286099911,0,,,,,,,,,,0,0,0,0,Cairo International Airport
BLL,0,55.7402992249,9.1517801285,0,,,,,,,,,,0,0,0,0,Canaima Airport
BLQ,0,44.5354,11.2887,0,,,,,,,,,,0,0,0,0,Akron Canton Regional Airport
BLR,0,13.1979,77.706299,0,,,,,,,,,,0,0,0,0,Campbeltown Airport
BLV,0,38.5452,-89.835197,0,,,,,,,,,,0,0,0,0,Guangzhou Baiyun International Airport
BLZ,0,-15.6791000366,34.9739990234,0,,,,,,,,,,0,0,0,0,Cap Haitien International Airport
BMA,0,59.3544006348,17.9416999817,0,,,,,,,,,,0,0,0,0,Bartolomeu Lisandro Airport
BME,0,-17.9447002411,122.2320022583,0,,,,,,,,,,0,0,0,0,Cayenne-Rochambeau Airport
BMU,0,-8.5396499634,118.68699646,0,,,,,,,,,,0,0,0,0,Jorge Wilsterman International Airport
BMV,0,12.668299675,108.120002747,0,,,,,,,,,,0,0,0,0,Béchar Boudghene Ben Ali Lotfi Airport
BMW,0,21.375,0.9238889813,0,,,,,,,,,,0,0,0,0,Awang Airport
BMY,0,-19.7206001282,163.6609954834,0,,,,,,,,,,0,0,0,0,Margaret Ekpo International Airport
BNB,0,-0.2169999927,20.8500003815,0,,,,,,,,,,0,0,0,0,Canberra International Airport
BNC,0,0.575,29.4739,0,,,,,,,,,,0,0,0,0,Catumbela Airport
BND,0,27.2182998657,56.3777999878,0,,,,,,,,,,0,0,0,0,Jardines Del Rey Airport
BNE,0,-27.3841991425,153.1170043945,0,,,,,,,,,,0,0,0,0,Carcassonne Airport
BNI,0,6.3169798851,5.5995001793,0,,,,,,,,,,0,0,0,0,Calicut International Airport
BNK,0,-28.8339004517,153.56199646,0,,,,,,,,,,0,0,0,0,Cocos (Keeling) Islands Airport
BNN,0,65.4610977173,12.217499733,0,,,,,,,,,,0,0,0,0,Diomício Freitas Airport
BNS,0,8.615,-70.21416667,0,,,,,,,,,,0,0,0,0,Carriel Sur Airport
BNX,0,44.9413986206,17.2975006104,0,,,,,,,,,,0,0,0,0,Simón Bolívar International Airport
BOB,0,-16.4444007874,-151.7510070801,0,,,,,,,,,,0,0,0,0,Netaji Subhash Chandra Bose International Airport
BOC,0,9.3408498764,-82.2508010864,0,,,,,,,,,,0,0,0,0,Craig Cove Airport
BOD,0,44.8283004761,-0.7155560255,0,,,,,,,,,,0,0,0,0,Cold Bay Airport
BOG,0,4.70159,-74.1469,0,,,,,,,,,,0,0,0,0,Cedar City Regional Airport
BOH,0,50.7799987793,-1.8424999714,0,,,,,,,,,,0,0,0,0,Charles de Gaulle International Airport
BOI,0,43.5644,-116.223,0,,,,,,,,,,0,0,0,0,Conceição do Araguaia Airport
BOJ,0,42.5695991516,27.5151996613,0,,,,,,,,,,0,0,0,0,Chadron Municipal Airport
BOM,0,19.0886993408,72.8678970337,0,,,,,,,,,,0,0,0,0,Merle K (Mudhole) Smith Airport
BON,0,12.1309995651,-68.2685012817,0,,,,,,,,,,0,0,0,0,Mactan Cebu International Airport
BOO,0,67.269203186,14.3653001785,0,,,,,,,,,,0,0,0,0,Jack Mc Namara Field Airport
BOY,0,11.1600999832,-4.3309698105,0,,,,,,,,,,0,0,0,0,Ceduna Airport
BPL,0,44.895,82.3,0,,,,,,,,,,0,0,0,0,Cherepovets Airport
BPN,0,-1.2682700157,116.893997192,0,,,,,,,,,,0,0,0,0,Hawarden Airport
BPS,0,-16.438601,-39.080898,0,,,,,,,,,,0,0,0,0,Chiang Rai International Airport
BPT,0,29.950799942,-94.0206985474,0,,,,,,,,,,0,0,0,0,Chelyabinsk Balandino Airport
BPX,0,30.5536003113,97.1082992554,0,,,,,,,,,,0,0,0,0,Central Airport
BQB,0,-33.6884231567,115.401596069,0,,,,,,,,,,0,0,0,0,Ciudad Obregón International Airport
BQK,0,31.2588005066,-81.4664993286,0,,,,,,,,,,0,0,0,0,Cortez Municipal Airport
BQL,0,-22.9132995605,139.8999938965,0,,,,,,,,,,0,0,0,0,Cabo Frio Airport
BQN,0,18.4948997498,-67.1294021606,0,,,,,,,,,,0,0,0,0,Caçador Airport
BQS,0,50.4253997803,127.4120025635,0,,,,,,,,,,0,0,0,0,Clermont-Ferrand Auvergne Airport
BRA,0,-12.0789003372,-45.0089988708,0,,,,,,,,,,0,0,0,0,Ech Cheliff Airport
BRC,0,-41.151199,-71.157501,0,,,,,,,,,,0,0,0,0,Donegal Airport
BRD,0,46.39830017,-94.13809967,0,,,,,,,,,,0,0,0,0,Caen-Carpiquet Airport
BRE,0,53.0475006104,8.7866697311,0,,,,,,,,,,0,0,0,0,Coffs Harbour Airport
BRI,0,41.138901,16.760599,0,,,,,,,,,,0,0,0,0,Ioannis Kapodistrias International Airport
BRL,0,40.7831993103,-91.12550354,0,,,,,,,,,,0,0,0,0,Marechal Rondon Airport
BRM,0,10.0427465439,-69.3586196899,0,,,,,,,,,,0,0,0,0,Changde Airport
BRN,0,46.914100647,7.4971499443,0,,,,,,,,,,0,0,0,0,Congonhas Airport
BRO,0,25.9067993164,-97.4259033203,0,,,,,,,,,,0,0,0,0,Cape Girardeau Regional Airport
BRQ,0,49.1512985229,16.6944007874,0,,,,,,,,,,0,0,0,0,Soekarno-Hatta International Airport
BRR,0,57.0228,-7.44306,0,,,,,,,,,,0,0,0,0,Camiguin Airport
BRS,0,51.382702,-2.71909,0,,,,,,,,,,0,0,0,0,Cologne Bonn Airport
BRU,0,50.9014015198,4.4844398499,0,,,,,,,,,,0,0,0,0,Zhengzhou Xinzheng International Airport
BRW,0,71.285402,-156.766008,0,,,,,,,,,,0,0,0,0,Shah Amanat International Airport
BSA,0,11.2753000259,49.1493988037,0,,,,,,,,,,0,0,0,0,Longjia Airport
BSB,0,-15.8691673279,-47.9208335876,0,,,,,,,,,,0,0,0,0,Campo Grande Airport
BSC,0,6.20292,-77.3947,0,,,,,,,,,,0,0,0,0,Lovell Field
BSG,0,1.9054700136,9.805680275,0,,,,,,,,,,0,0,0,0,Christchurch International Airport
BSK,0,34.7933006287,5.7382302284,0,,,,,,,,,,0,0,0,0,Chaoyang Airport
BSL,0,47.59,7.5291667,0,,,,,,,,,,0,0,0,0,Charlottesville Albemarle Airport
BSO,0,20.4513,121.980003,0,,,,,,,,,,0,0,0,0,Chania International Airport
BSR,0,30.5491008759,47.6621017456,0,,,,,,,,,,0,0,0,0,Charleston Air Force Base-International Airport
BTC,0,7.70576,81.678802,0,,,,,,,,,,0,0,0,0,Cap Manuel Niño International Airport
BTH,0,1.121029973,104.119003296,0,,,,,,,,,,0,0,0,0,Choiseul Bay Airport
BTI,0,70.1340026855,-143.582000732,0,,,,,,,,,,0,0,0,0,Ciampino–G. B. Pastine International Airport
BTJ,0,5.522872024,95.4206371307,0,,,,,,,,,,0,0,0,0,Chico Municipal Airport
BTK,0,56.3706016541,101.6979980469,0,,,,,,,,,,0,0,0,0,The Eastern Iowa Airport
BTM,0,45.9547996521,-112.497001648,0,,,,,,,,,,0,0,0,0,Chifeng Airport
BTR,0,30.533199,-91.149597,0,,,,,,,,,,0,0,0,0,Changzhi Airport
BTS,0,48.1702003479,17.2126998901,0,,,,,,,,,,0,0,0,0,Capitán Aníbal Arab Airport
BTT,0,66.91390228,-151.529007,0,,,,,,,,,,0,0,0,0,Chalkyitsik Airport
BTU,0,3.1238501072,113.019996643,0,,,,,,,,,,0,0,0,0,Chipata Airport
BUA,0,-5.4223198891,154.6730041504,0,,,,,,,,,,0,0,0,0,Shymkent Airport
BUC,0,-17.7486000061,139.533996582,0,,,,,,,,,,0,0,0,0,Chippewa County International Airport
BUD,0,47.42976,19.261093,0,,,,,,,,,,0,0,0,0,Capitan FAP Jose A Quinones Gonzales International Airport
BUN,0,3.81963,-76.9898,0,,,,,,,,,,0,0,0,0,Comiso Airport
BUQ,0,-20.0174007416,28.6179008484,0,,,,,,,,,,0,0,0,0,Coari Airport
BUR,0,34.2006988525,-118.3590011597,0,,,,,,,,,,0,0,0,0,Mayor General FAP Armando Revoredo Iglesias Airport
BUS,0,41.6102981567,41.5997009277,0,,,,,,,,,,0,0,0,0,Coimbatore International Airport
BUW,0,-5.4868798256,122.5690002441,0,,,,,,,,,,0,0,0,0,El Loa Airport
BUX,0,1.5657199621,30.2208003998,0,,,,,,,,,,0,0,0,0,Cheongju International Airport/Cheongju Air Base (K-59/G-513)
BUZ,0,28.9447994232,50.8345985413,0,,,,,,,,,,0,0,0,0,Chitral Airport
BVA,0,49.4543991089,2.1127800941,0,,,,,,,,,,0,0,0,0,Chumphon Airport
BVB,0,2.8413889408,-60.6922225952,0,,,,,,,,,,0,0,0,0,Abraham González International Airport
BVC,0,16.1364994049,-22.8889007568,0,,,,,,,,,,0,0,0,0,Jeju International Airport
BVE,0,48.780001,5.980003,0,,,,,,,,,,0,0,0,0,North Central West Virginia Airport
BVG,0,70.871399,29.034201,0,,,,,,,,,,0,0,0,0,Chongqing Jiangbei International Airport
BVH,0,-12.6943998337,-60.0983009338,0,,,,,,,,,,0,0,0,0,Chokurdakh Airport
BVI,0,-25.8974990845,139.3480072021,0,,,,,,,,,,0,0,0,0,Carajás Airport
BWA,0,27.505685,83.416293,0,,,,,,,,,,0,0,0,0,Conakry International Airport
BWK,0,43.2857017517,16.6797008514,0,,,,,,,,,,0,0,0,0,Çanakkale Airport
BWN,0,4.9442000389,114.9280014038,0,,,,,,,,,,0,0,0,0,Mc Clellan-Palomar Airport
BWT,0,-40.9989013672,145.7310028076,0,,,,,,,,,,0,0,0,0,Cleveland Hopkins International Airport
BXB,0,-2.5322399139,133.4389953613,0,,,,,,,,,,0,0,0,0,Cluj-Napoca International Airport
BXR,0,29.0841999054,58.4500007629,0,,,,,,,,,,0,0,0,0,Easterwood Field
BXU,0,8.9515,125.4788,0,,,,,,,,,,0,0,0,0,William R Fairchild International Airport
BYC,0,-21.960899353,-63.6516990662,0,,,,,,,,,,0,0,0,0,Alfonso Bonilla Aragon International Airport
BYN,0,46.1632995605,100.7040023804,0,,,,,,,,,,0,0,0,0,Licenciado Miguel de la Madrid Airport
BYO,0,-21.247299,-56.452499,0,,,,,,,,,,0,0,0,0,Charlotte Douglas International Airport
BZE,0,17.539100647,-88.3081970215,0,,,,,,,,,,0,0,0,0,Nelson Ribeiro Guimarães Airport
BZG,0,53.0968017578,17.9776992798,0,,,,,,,,,,0,0,0,0,Calvi-Sainte-Catherine Airport
BZL,0,22.8010005951,90.3012008667,0,,,,,,,,,,0,0,0,0,Cunnamulla Airport
BZN,0,45.77750015,-111.1529999,0,,,,,,,,,,0,0,0,0,Bandaranaike International Colombo Airport
BZO,0,46.460201,11.3264,0,,,,,,,,,,0,0,0,0,Ciudad del Carmen International Airport
BZR,0,43.3235015869,3.3538999557,0,,,,,,,,,,0,0,0,0,Corumbá International Airport
BZV,0,-4.2516999245,15.2530002594,0,,,,,,,,,,0,0,0,0,John Glenn Columbus International Airport
CAB,0,-5.5969901085,12.1884002686,0,,,,,,,,,,0,0,0,0,University of Illinois Willard Airport
CAC,0,-25.0002994537,-53.5008010864,0,,,,,,,,,,0,0,0,0,Mohammed V International Airport
CAG,0,39.251499,9.05428,0,,,,,,,,,,0,0,0,0,Chimbu Airport
CAH,0,9.177667,105.177778,0,,,,,,,,,,0,0,0,0,Ignacio Agramonte International Airport
CAI,0,30.1219005585,31.4055995941,0,,,,,,,,,,0,0,0,0,Houghton County Memorial Airport
CAJ,0,6.2319889069,-62.8544311523,0,,,,,,,,,,0,0,0,0,Mihail Kogălniceanu International Airport
CAL,0,55.4371986389,-5.6863899231,0,,,,,,,,,,0,0,0,0,Tancredo Neves International Airport
CAN,0,23.3924007416,113.2990036011,0,,,,,,,,,,0,0,0,0,Cloncurry Airport
CAP,0,19.733,-72.194702,0,,,,,,,,,,0,0,0,0,Cavern City Air Terminal
CAW,0,-21.698299408,-41.301700592,0,,,,,,,,,,0,0,0,0,Neerlerit Inaat Airport
CAY,0,4.8198099136,-52.3604011536,0,,,,,,,,,,0,0,0,0,Cairns International Airport
CBB,0,-17.4211006165,-66.1771011353,0,,,,,,,,,,0,0,0,0,Chiang Mai International Airport
CBH,0,31.6457004547,-2.2698600292,0,,,,,,,,,,0,0,0,0,Canyonlands Field
CBO,0,7.1652398109,124.2099990845,0,,,,,,,,,,0,0,0,0,Yellowstone Regional Airport
CBQ,0,4.9760198593,8.3472003937,0,,,,,,,,,,0,0,0,0,Cochin International Airport
CBR,0,-35.3069000244,149.1950073242,0,,,,,,,,,,0,0,0,0,Cadjehoun Airport
CBT,0,-12.4792,13.4869,0,,,,,,,,,,0,0,0,0,Choibalsan Airport
CCC,0,22.4610004425,-78.3283996582,0,,,,,,,,,,0,0,0,0,Ingeniero Ambrosio Taravella Airport
CCF,0,43.2159996033,2.306319952,0,,,,,,,,,,0,0,0,0,City of Colorado Springs Municipal Airport
CCJ,0,11.1367998123,75.9552993774,0,,,,,,,,,,0,0,0,0,Columbia Regional Airport
CCK,0,-12.1883001328,96.8339004517,0,,,,,,,,,,0,0,0,0,Aviador C. Campos Airport
CCM,0,-28.7244434357,-49.4213905334,0,,,,,,,,,,0,0,0,0,Coober Pedy Airport
CCP,0,-36.772701,-73.063103,0,,,,,,,,,,0,0,0,0,Ingeniero Alberto Acuña Ongay International Airport
CCS,0,10.601194,-66.991222,0,,,,,,,,,,0,0,0,0,Copenhagen Kastrup Airport
