User_Photos,Review_Funny,Review_Date,User_Image_Link,User_Profile_Link,User_Neighborhood,User_City,User_State,User_Country,Review_Rating,User_Friends,Review_Useful,User_Reviews,Review_Type,Review_Contents,User_Name,Review_Cool,User_2021_Elite,ObjectId,Is_CTR,Lon,Lat
5,0,6/9/07,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=kT6INrJj8hVCk09Ow23Z-Q,,Washington,DC,United States,1,126,22,31,Recommended,Jacks 1-10 10 bestCometAtmosphere8Fun 7Food 3Service1All in all Cesar salad was pasable. ¥Ë_¥Ë_Pizza was a greasy hockey puck mess. ¥Ë_¥Ë_Service was unprofessional, disinterested. ¥Ë_¥Ë_Go for beer and Ping Pong," go elsewhere to eat.""""",Jack S.,48,0,-77.03196,38.89037
0,0,12/22/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=IxagO6MWyAJIrPXRd0OsFw,,Washington,DC,United States,4,0,0,5,Recommended,Good pizza and beer! Fun place with ping pong and fooz ball. Wood and brick rustic decor. Neighborhood atmosphere.,Cathy H.,0,No,49,0,-77.03196,38.89037
0,0,2/6/11,https://s3-media0.fl.yelpcdn.com/photo/EsEb7g9HlM6gTryqVAKrzA/60s.jpg,https://yelp.com/user_details?userid=4ETogW1r7WBTDgUwE8Vq0A,,Longmont,CO,United States,1,26,18,40,Recommended,My friends and I came here on a Saturday night, expecting to have a drink while waiting for what we were led to believe as gourmet pizza.As mentioned, we expected to wait ¥Ë_¥Ë_for a table, but a 2 hour wait after being told 45-60 mins was just the beginning of our unpleasant evening. After being seated,50,0,-105.10022,40.16394
1,0,3/24/12,https://s3-media0.fl.yelpcdn.com/photo/_MTfqrhhHIrqV2g7WUFnAA/60s.jpg,https://yelp.com/user_details?userid=OmxKY063-_LJcMLW8KOkrQ,,Rockville,MD,United States,3,574,1,201,Recommended,I had my first patio meal of the season here the other night and I enjoyed it. I was alone and hungry before a reading at Politics and Prose, and asked for the last (small) table on the patio because the weather was just too beautiful to sit inside. I think in 2012 in a big city we should be past the point where a host looks irritated about a solo diner asking for a seat. Alas, Comet dude didn't look happy. I don't feel like qualifying my habits: Whether I'm with people or by myself, I don't scrimp on meals,51,0,-77.15118,39.08196
2,0,10/22/10,https://s3-media0.fl.yelpcdn.com/photo/sSaGv1nS2hATu4qKmZZ8tw/60s.jpg,https://yelp.com/user_details?userid=Ma1r74tOcb7JzQOh4WU4Sg,,Kailua,HI,United States,1,0,17,6,Recommended,We came to Comet hearing good things. After an hour wait and seeing a table given away to two girls who came in after us, we decided this place isn't worth a second visit. How about telling us a realistic wait time, Comet staff," rather than saying it'll be 35 minutes and it taking more than an hour!""""",52,0,-157.73946,21.39688
4,0,2/21/11,https://s3-media0.fl.yelpcdn.com/photo/BPdxxPtOKacuXSAgB62mew/60s.jpg,https://yelp.com/user_details?userid=UJxYZefi7w4FHbm4CdH1-A,,Providence,RI,United States,1,112,16,527,Recommended,Comet Ping Pong left a lot to be desired. the toppings were bare on The Smokey (smokey mushrooms, smokey mozzarella, smokey bacon, melted onions,53,0,-71.41199,41.82387
4,0,1/16/10,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=JvFxbgJOc6eWCA7P-PwNCA,,Champaign,IL,United States,1,3,16,27,Recommended,My friend and I were visiting the DC area for the first time. We read the reviews on Yelp and thought Comet Ping Pong might be a great place for food and ping pong. Boy, were we disappointed. The service was horrible!!!!! Our waitress, Robyn, was too busy reading during her shift. She never checked on us once the food arrived but you better believe she was quick to give us our checks and collect her tip at the end of our dining experience.My friend ordered the wings. It was the saltiest wings we've ever tasted,54,0,-88.2435,40.1142
2058,0,2/1/11,https://s3-media0.fl.yelpcdn.com/photo/aEnBHF3d16iyTadE6HTuZw/60s.jpg,https://yelp.com/user_details?userid=zXQuFIgNgARtX6Nf5hIWIQ,,Chicago,IL,United States,1,102,15,1198,Recommended,Came out here with my family and was sadly disappointed. The crust was soggy and the pizza was lacking in flavor. The decor was pretty cool and interesting and there was a cool video playing. Not worth a trip so far across town.,Sammi E.,0,No,55,0,-87.63245,41.88425
1,2,1/1/11,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=FF8e7MMe5L0vxzZjsdZdfw,,Washington,DC,United States,1,0,14,30,Recommended,What? NOOO. How could anyone possibly eat here...Why would you intentionally make your restaurant look like a sh*thole? Walked in, looked around," and walked straight out. Since when did it become trendy to put zero effort into starting a business?""""",C. E.,56,0,-77.03196,38.89037
5,2,4/11/13,https://s3-media0.fl.yelpcdn.com/photo/XubTXz8OtvocxAjHoq77fQ/60s.jpg,https://yelp.com/user_details?userid=hQ18pn8vWh5gmsNhfGc0_w,,Silver Spring,MD,United States,1,0,8,6,Recommended,Order Papa John's instead. ¥Ë_¥Ë_Visited this place after seeing it Diners, Dives & Drive-Ins. I was so excited to get to this place the whole day. When we arrived we walked in and waited for someone to greet us. After waiting a while we were seated near the bar and kitchen area. To make a long story short I still don't know the name of the waitress. ¥Ë_¥Ë_She was very uninterested. The staff dresses any type of way. There is no way to tell a waiter/waitress from a patron unless they are carrying a pizza or food. They have no common piece of clothing identifying if they are staff or not. I watched a young woman wipe a pizza cutter with a napkin over the trash can and then place it back in a pile for reuse. I guess her job was to cut the pizza's. This was the only task I saw her do. I also watched the same young woman play in her hair, wipe something off her shoe or her foot and attempt to work with food afterward. At this point I had to say something. I requested that she go and wash her hands because I did not want her touching anything of mine. She had an attitude thereafter. I was very disappointed. This led me to believe that no one is conscious about how they are handling food. Hopefully they didn't spit in my food. However, I wouldn't be shocked if that was the case. I felt like I was in the 2013 Waiting movie. Also,57,0,-77.02914,38.99693
1,1,5/9/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=TiYGVQxNQ-wkr63o0JwaEA,,New York,NY,United States,4,7,0,20,Recommended,I have not gotten to play ping pong here yet but since it's so close to Politics and Prose, I have been here a couple of times. The pizza is delicious. There's a great selection of beer and dessert. I had the caramel sundae with caramel ice cream which was a suggestion of the server. We were there on a Thursday night with a group of 8. It was hard to hear everyone," so I'd recommend sitting outside if you have a larger party and you want to hear one another.""""",Joshunda S.,58,0,-74.00714,40.71455
0,0,12/12/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=T17FcfPsQ0T2xRWROi92_A,,Minneapolis,MN,United States,4,0,0,3,Recommended,I'm non-local, and I was happy to find a great pizza place that was family friendly and had some great craft beers. The staff was very attentive and helpful," and the ping pong tables kept the kids busy until the food came.""""",Brian H.,59,0,-93.26494,44.97902
0,0,10/16/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=0dOLugiGoX60Ljko3-nZ2w,,Dagsboro,DE,United States,5,0,0,5,Recommended,Yummy dinner. The place was buzzy, the service was great and the pizzas hit the spot. The beer selection is also good. They also brought my husband a slice of birthday cake when they heard it was his birthday. The perfect place for a enjoyable," laid back meal. (My one quip is the high quota of hipsters but that wasn't worth demoting a full star)""""",Sarah A.,60,0,-75.24789,38.55216
0,0,2/2/12,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=QEyjGVE9MSLvk-BS0Z3O2Q,,Manhattan,NY,United States,4,7,1,99,Recommended,I have no idea why this place doesn't have better reviews. ¥Ë_¥Ë_I thought this was the highlight of my trip to DC. ¥Ë_¥Ë_Yes it gets packed and its very noise, but the pizza and salads are delicious. ¥Ë_¥Ë_The atmosphere is fun and I thought the interior was cool. ¥Ë_¥Ë_Great deal for the price, so reasonable. Ping pong tables are a cool addition and a great way to pass the time while you wait for a table. ¥Ë_¥Ë_The pizza was delicious and my arugula salad was amazing. ¥Ë_¥Ë_Then the cookie with ice cream was so good," we wanted another one! ¥Ë_¥Ë_The ice cream tasted homemade. ¥Ë_¥Ë_If I lived nearby I'd probably be here once a weekend. ¥Ë_¥Ë_really had a great time! worth the wait and the long walk over there.""""",61,0,-74.00601,40.7145
0,0,11/18/12,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=kJ0HKqM03qYRWxe-cmSfXQ,,Rockville,MD,United States,4,0,0,6,Recommended,This is my favorite DC pizza place, aided by the skilled bartenders and free ping pong! ¥Ë_¥Ë_The only thing that keeps this from being my default is how crowded it gets on weekends. ¥Ë_¥Ë_Pizza is fantastic, though I've had the misfortune of, on one of the busy weekends,62,0,-77.15118,39.08196
0,1,3/19/09,https://s3-media0.fl.yelpcdn.com/photo/djIOPjw72yvNlTm9Dq7CoA/60s.jpg,https://yelp.com/user_details?userid=u2l351G-rt9Y-VxDl8HzFA,,Miami,FL,United States,2,0,5,33,Recommended,The first time I went to Comet several months ago I really enjoyed it. I ordered the chicken wings, the soft shell crab pizza and washed it all down with an Allagash. The wings were unconventional. I want to say they use a cinnamon, nutmeg, brown sugar (just taking a guess) with red,63,0,-80.19773,25.77481
0,0,1/1/07,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=mKQ_0EXcNlxaGM1rwv4k8w,,Washington,DC,United States,1,0,6,2,Recommended,I was so excited when an interesting-looking pizza place moved into the space recently vacated by the Thai Room. ¥Ë_¥Ë_Unfortunately," the food is not very good and overpriced. ¥Ë_¥Ë_The pizza is """"""""New Haven style",""" which means it is baked in a brick-oven stove with a thin crust that tastes like warm crisp pita bread. ¥Ë_¥Ë_The """"""""red"""""""" pizza with a marinara sauce has a bit of a kick to it. ¥Ë_¥Ë_Overall", you will most likely wonder why you're paying so much for what you get!The restaurant is dimly lit and was about 65 degrees the night I ate there (cold!). ¥Ë_¥Ë_The place has a unique feel to it and an interesting style,64,0,-77.03196,38.89037
7,0,6/15/12,https://s3-media0.fl.yelpcdn.com/photo/q8GWeZvYVRp91xnZgYU_Tw/60s.jpg,https://yelp.com/user_details?userid=5cQk5EnUvcK_FuT5xgWoaA,,Alexandria,VA,United States,4,3,0,69,Recommended,Great pie amf superb atmosphere. ¥Ë_¥Ë_Wait staff was efficient.,Kenneth F.,0,No,65,0,-77.04341,38.8046
97,4,8/18/09,https://s3-media0.fl.yelpcdn.com/photo/q7iJYMXcJ3K9Pjal3pv8_g/60s.jpg,https://yelp.com/user_details?userid=IqgRiTBDKaj1sbIsgXkJGQ,,Arlington,VA,United States,4,90,2,489,Recommended,Cadence R and I were on a Monday night Manhunt. A manhunt of the hipster kind. ¥Ë_¥Ë_Sophie's review had made us hopeful for the bearded, tattered t-shirt type. ¥Ë_¥Ë_And they were there---just serving, not enjoying. ¥Ë_¥Ë_My bad, Monday meant that Comet was family central. ¥Ë_¥Ë_However the pizza,66,0,-77.08629,38.8905
0,2,10/4/10,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=G0J5iT_QrBK69YGzaHM5RQ,,Washington,DC,United States,2,1,4,17,Recommended,Times are tough. When I choose to eat out, I have to carefully manage my cost-to-satisfaction ratio. For $8 a small pizza can be merely tasty, for $18 I expect something more. I don't care whether I'm eating at a food cart or a five star restaurant--I want to walk away feeling like I got what I paid for. Let's break it down:small pizza: $7.95garlic: $1prosciutto: $4grilled broccoli rabe: $3 ¥Ë_¥Ë_ ¥Ë_¥Ë_spinach: $2Total: $17.95I wish I had just stopped with the plain tomato and cheese pizza. It was great. The crust was crispy and charred just enough and the inside was warm and chewy. Tomato sauce and cheese were high quality and fresh tasting, all in all a nice pie. And then things went downhill. The toppings,67,0,-77.03196,38.89037
0,1,8/27/09,https://s3-media0.fl.yelpcdn.com/photo/VNeHCf57YILNcE6oSmsoMA/60s.jpg,https://yelp.com/user_details?userid=p0m4jT1Y7jAwnRDomLvhuw,,Washington,DC,United States,2,0,5,10,Recommended,We went last night and they had a private party in the ping pong room and they kicked everyone out from there at 745pm. ¥Ë_¥Ë_The worst part...the people having the party weren't even playing ping-pong! ¥Ë_¥Ë_They were just resting their drinks on the table. ¥Ë_¥Ë_I thought this was terrible form from the restaurant. ¥Ë_¥Ë_Without the ping-pong," it's just overpriced pizza.""""",Jeremy Y.,0,68,0,-77.03196,38.89037
0,0,10/10/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=wPjMBT6UeI-Nm8jc9m2sxg,,Arlington,VA,United States,4,0,0,52,Recommended,Cool place. Went with a groupon deal. ¥Ë_¥Ë_Pizza was phenomenal and service was friendly. I recommend the Smoky.,Patrick G.,0,No,69,0,-77.08629,38.8905
3,2,7/13/10,https://s3-media0.fl.yelpcdn.com/photo/Ft06YghyGcNisdLSr86yHw/60s.jpg,https://yelp.com/user_details?userid=TWUaZNYCr9Jf80KiF64CMg,,Washington,DC,United States,4,26,3,37,Recommended,This place needs to give Food Network a big, wet kiss.We live on Connecticut -- so does Comet -- but we've never visited because... well, it's a bar that for the longest time didn't have a liquor license! ¥Ë_¥Ë_My gf's mom saw it on Food Network this past weekend and started talking it up to us. ¥Ë_¥Ë_So, after a LOOOOOOONG day of my gf rushing our very sick dog to the vet,70,0,-77.03196,38.89037
0,0,6/18/12,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=Nlj5ZUS1Tt1Vd6RvIDNHlQ,,Washington,DC,United States,3,0,0,76,Recommended,Comet Ping Pong's best selling point is that it's got a nice atmosphere. ¥Ë_¥Ë_It's kid-friendly but it can almost be a bit too much if there's a kid's birthday party or something like that going on.The food isn't bad. ¥Ë_¥Ë_Pizzas are decent with good toppings and they've got a nice beer selection.My main issues with this place are:1) It feels like it's run by a young bar staff, not a real restaurant staff. ¥Ë_¥Ë_It's not uncommon to have employees taking up tables while polishing silverware.2) The portion size of the pizzas are simply too small for the price. ¥Ë_¥Ë_Yeah, you can get a base pizza but just a couple of toppings (like $3 for a few shreds of broccoli rabe) add up quickly. ¥Ë_¥Ë_It's very easy to spend $13-15 on a personal pie that won't really satiate a hungry man's appetite. There are plenty of other places to get a quality pizza these days and get more for your money. ¥Ë_¥Ë_I'm not saying don't go here. ¥Ë_¥Ë_It's got its own set of charms. ¥Ë_¥Ë_But I doubt I'd make it a destination restaurant," particularly if I were hungry.""""",71,0,-77.03196,38.89037
0,1,6/20/13,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=HmfHmSCJ2lm1b-U96JbFUQ,,Washington,DC,United States,2,0,2,6,Recommended,We ate here this week and felt it fell far short of other places like Pete's Apizza. Pizza was expensive and not very tasty. I found the staff not very friendly. I am giving it 2 stars because of parking and the ping pong tables," and that is being generous.""""",John P.,0,72,0,-77.03196,38.89037
